# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-03-24 15:09:42 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03335500 WABASH RIVER AT LAFAYETTE, IN
# -----------------------------------------------------------------------------------
#
# Data provided for site 03335500
#    DD parameter   Description
#    01   00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output: 
#     P  Provisional data subject to revision.  
# 
agency_cd	site_no	datetime	tz_cd	01_00060	01_00060_cd
USGS	03335500	2016-02-21 02:15	EST	3490	P
USGS	03335500	2016-02-21 02:30	EST	3490	P
USGS	03335500	2016-02-21 02:45	EST	3490	P
USGS	03335500	2016-02-21 03:00	EST	3490	P
USGS	03335500	2016-02-21 03:15	EST	3480	P
USGS	03335500	2016-02-21 03:30	EST	3490	P
USGS	03335500	2016-02-21 03:45	EST	3480	P
USGS	03335500	2016-02-21 04:00	EST	3480	P
USGS	03335500	2016-02-21 04:15	EST	3480	P
USGS	03335500	2016-02-21 04:30	EST	3490	P
USGS	03335500	2016-02-21 04:45	EST	3480	P
USGS	03335500	2016-02-21 05:00	EST	3480	P
USGS	03335500	2016-02-21 05:15	EST	3480	P
USGS	03335500	2016-02-21 05:30	EST	3480	P
USGS	03335500	2016-02-21 05:45	EST	3480	P
USGS	03335500	2016-02-21 06:00	EST	3470	P
USGS	03335500	2016-02-21 06:15	EST	3450	P
USGS	03335500	2016-02-21 06:30	EST	3470	P
USGS	03335500	2016-02-21 06:45	EST	3470	P
USGS	03335500	2016-02-21 07:00	EST	3470	P
USGS	03335500	2016-02-21 07:15	EST	3450	P
USGS	03335500	2016-02-21 07:30	EST	3450	P
USGS	03335500	2016-02-21 07:45	EST	3450	P
USGS	03335500	2016-02-21 08:00	EST	3450	P
USGS	03335500	2016-02-21 08:15	EST	3470	P
USGS	03335500	2016-02-21 08:30	EST	3450	P
USGS	03335500	2016-02-21 08:45	EST	3450	P
USGS	03335500	2016-02-21 09:00	EST	3450	P
USGS	03335500	2016-02-21 09:15	EST	3450	P
USGS	03335500	2016-02-21 09:30	EST	3450	P
USGS	03335500	2016-02-21 09:45	EST	3450	P
USGS	03335500	2016-02-21 10:00	EST	3450	P
USGS	03335500	2016-02-21 10:15	EST	3370	P
USGS	03335500	2016-02-21 10:30	EST	3390	P
USGS	03335500	2016-02-21 10:45	EST	3430	P
USGS	03335500	2016-02-21 11:00	EST	3410	P
USGS	03335500	2016-02-21 11:15	EST	3430	P
USGS	03335500	2016-02-21 11:30	EST	3450	P
USGS	03335500	2016-02-21 11:45	EST	3400	P
USGS	03335500	2016-02-21 12:00	EST	3450	P
USGS	03335500	2016-02-21 12:15	EST	3390	P
USGS	03335500	2016-02-21 12:30	EST	3480	P
USGS	03335500	2016-02-21 12:45	EST	3430	P
USGS	03335500	2016-02-21 13:00	EST	3430	P
USGS	03335500	2016-02-21 13:15	EST	3390	P
USGS	03335500	2016-02-21 13:30	EST	3370	P
USGS	03335500	2016-02-21 13:45	EST	3400	P
USGS	03335500	2016-02-21 14:00	EST	3440	P
USGS	03335500	2016-02-21 14:15	EST	3400	P
USGS	03335500	2016-02-21 14:30	EST	3400	P
USGS	03335500	2016-02-21 14:45	EST	3410	P
USGS	03335500	2016-02-21 15:00	EST	3410	P
USGS	03335500	2016-02-21 15:15	EST	3440	P
USGS	03335500	2016-02-21 15:30	EST	3430	P
USGS	03335500	2016-02-21 15:45	EST	3410	P
USGS	03335500	2016-02-21 16:00	EST	3400	P
USGS	03335500	2016-02-21 16:15	EST	3440	P
USGS	03335500	2016-02-21 16:30	EST	3400	P
USGS	03335500	2016-02-21 16:45	EST	3400	P
USGS	03335500	2016-02-21 17:00	EST	3390	P
USGS	03335500	2016-02-21 17:15	EST	3370	P
USGS	03335500	2016-02-21 17:30	EST	3370	P
USGS	03335500	2016-02-21 17:45	EST	3400	P
USGS	03335500	2016-02-21 18:00	EST	3390	P
USGS	03335500	2016-02-21 18:15	EST	3370	P
USGS	03335500	2016-02-21 18:30	EST	3360	P
USGS	03335500	2016-02-21 18:45	EST	3350	P
USGS	03335500	2016-02-21 19:00	EST	3340	P
USGS	03335500	2016-02-21 19:15	EST	3340	P
USGS	03335500	2016-02-21 19:30	EST	3350	P
USGS	03335500	2016-02-21 19:45	EST	3340	P
USGS	03335500	2016-02-21 20:00	EST	3350	P
USGS	03335500	2016-02-21 20:15	EST	3400	P
USGS	03335500	2016-02-21 20:30	EST	3350	P
USGS	03335500	2016-02-21 20:45	EST	3310	P
USGS	03335500	2016-02-21 21:00	EST	3310	P
USGS	03335500	2016-02-21 21:15	EST	3340	P
USGS	03335500	2016-02-21 21:30	EST	3320	P
USGS	03335500	2016-02-21 21:45	EST	3340	P
USGS	03335500	2016-02-21 22:00	EST	3360	P
USGS	03335500	2016-02-21 22:15	EST	3360	P
USGS	03335500	2016-02-21 22:30	EST	3350	P
USGS	03335500	2016-02-21 22:45	EST	3400	P
USGS	03335500	2016-02-21 23:00	EST	3400	P
USGS	03335500	2016-02-21 23:15	EST	3360	P
USGS	03335500	2016-02-21 23:30	EST	3320	P
USGS	03335500	2016-02-21 23:45	EST	3340	P
USGS	03335500	2016-02-22 00:00	EST	3350	P
USGS	03335500	2016-02-22 00:15	EST	3370	P
USGS	03335500	2016-02-22 00:30	EST	3390	P
USGS	03335500	2016-02-22 00:45	EST	3390	P
USGS	03335500	2016-02-22 01:00	EST	3390	P
USGS	03335500	2016-02-22 01:15	EST	3370	P
USGS	03335500	2016-02-22 01:30	EST	3320	P
USGS	03335500	2016-02-22 01:45	EST	3340	P
USGS	03335500	2016-02-22 02:00	EST	3270	P
USGS	03335500	2016-02-22 02:15	EST	3270	P
USGS	03335500	2016-02-22 02:30	EST	3340	P
USGS	03335500	2016-02-22 02:45	EST	3310	P
USGS	03335500	2016-02-22 03:00	EST	3370	P
USGS	03335500	2016-02-22 03:15	EST	3360	P
USGS	03335500	2016-02-22 03:30	EST	3360	P
USGS	03335500	2016-02-22 03:45	EST	3360	P
USGS	03335500	2016-02-22 04:00	EST	3360	P
USGS	03335500	2016-02-22 04:15	EST	3360	P
USGS	03335500	2016-02-22 04:30	EST	3350	P
USGS	03335500	2016-02-22 04:45	EST	3350	P
USGS	03335500	2016-02-22 05:00	EST	3350	P
USGS	03335500	2016-02-22 05:15	EST	3350	P
USGS	03335500	2016-02-22 05:30	EST	3350	P
USGS	03335500	2016-02-22 05:45	EST	3350	P
USGS	03335500	2016-02-22 06:00	EST	3350	P
USGS	03335500	2016-02-22 06:15	EST	3340	P
USGS	03335500	2016-02-22 06:30	EST	3340	P
USGS	03335500	2016-02-22 06:45	EST	3340	P
USGS	03335500	2016-02-22 07:00	EST	3340	P
USGS	03335500	2016-02-22 07:15	EST	3340	P
USGS	03335500	2016-02-22 07:30	EST	3350	P
USGS	03335500	2016-02-22 07:45	EST	3340	P
USGS	03335500	2016-02-22 08:00	EST	3340	P
USGS	03335500	2016-02-22 08:15	EST	3340	P
USGS	03335500	2016-02-22 08:30	EST	3340	P
USGS	03335500	2016-02-22 08:45	EST	3340	P
USGS	03335500	2016-02-22 09:00	EST	3340	P
USGS	03335500	2016-02-22 09:15	EST	3350	P
USGS	03335500	2016-02-22 09:30	EST	3310	P
USGS	03335500	2016-02-22 09:45	EST	3350	P
USGS	03335500	2016-02-22 10:00	EST	3340	P
USGS	03335500	2016-02-22 10:15	EST	3350	P
USGS	03335500	2016-02-22 10:30	EST	3340	P
USGS	03335500	2016-02-22 10:45	EST	3340	P
USGS	03335500	2016-02-22 11:00	EST	3340	P
USGS	03335500	2016-02-22 11:15	EST	3350	P
USGS	03335500	2016-02-22 11:30	EST	3350	P
USGS	03335500	2016-02-22 11:45	EST	3350	P
USGS	03335500	2016-02-22 12:00	EST	3340	P
USGS	03335500	2016-02-22 12:15	EST	3350	P
USGS	03335500	2016-02-22 12:30	EST	3340	P
USGS	03335500	2016-02-22 12:45	EST	3350	P
USGS	03335500	2016-02-22 13:00	EST	3340	P
USGS	03335500	2016-02-22 13:15	EST	3320	P
USGS	03335500	2016-02-22 13:30	EST	3350	P
USGS	03335500	2016-02-22 13:45	EST	3350	P
USGS	03335500	2016-02-22 14:00	EST	3350	P
USGS	03335500	2016-02-22 14:15	EST	3340	P
USGS	03335500	2016-02-22 14:30	EST	3350	P
USGS	03335500	2016-02-22 14:45	EST	3350	P
USGS	03335500	2016-02-22 15:00	EST	3350	P
USGS	03335500	2016-02-22 15:15	EST	3340	P
USGS	03335500	2016-02-22 15:30	EST	3340	P
USGS	03335500	2016-02-22 15:45	EST	3340	P
USGS	03335500	2016-02-22 16:00	EST	3350	P
USGS	03335500	2016-02-22 16:15	EST	3340	P
USGS	03335500	2016-02-22 16:30	EST	3340	P
USGS	03335500	2016-02-22 16:45	EST	3340	P
USGS	03335500	2016-02-22 17:00	EST	3340	P
USGS	03335500	2016-02-22 17:15	EST	3350	P
USGS	03335500	2016-02-22 17:30	EST	3350	P
USGS	03335500	2016-02-22 17:45	EST	3340	P
USGS	03335500	2016-02-22 18:00	EST	3340	P
USGS	03335500	2016-02-22 18:15	EST	3340	P
USGS	03335500	2016-02-22 18:30	EST	3340	P
USGS	03335500	2016-02-22 18:45	EST	3340	P
USGS	03335500	2016-02-22 19:00	EST	3320	P
USGS	03335500	2016-02-22 19:15	EST	3320	P
USGS	03335500	2016-02-22 19:30	EST	3320	P
USGS	03335500	2016-02-22 19:45	EST	3320	P
USGS	03335500	2016-02-22 20:00	EST	3320	P
USGS	03335500	2016-02-22 20:15	EST	3340	P
USGS	03335500	2016-02-22 20:30	EST	3320	P
USGS	03335500	2016-02-22 20:45	EST	3320	P
USGS	03335500	2016-02-22 21:00	EST	3320	P
USGS	03335500	2016-02-22 21:15	EST	3320	P
USGS	03335500	2016-02-22 21:30	EST	3320	P
USGS	03335500	2016-02-22 21:45	EST	3310	P
USGS	03335500	2016-02-22 22:00	EST	3320	P
USGS	03335500	2016-02-22 22:15	EST	3320	P
USGS	03335500	2016-02-22 22:30	EST	3310	P
USGS	03335500	2016-02-22 22:45	EST	3310	P
USGS	03335500	2016-02-22 23:00	EST	3310	P
USGS	03335500	2016-02-22 23:15	EST	3310	P
USGS	03335500	2016-02-22 23:30	EST	3310	P
USGS	03335500	2016-02-22 23:45	EST	3310	P
USGS	03335500	2016-02-23 00:00	EST	3310	P
USGS	03335500	2016-02-23 00:15	EST	3310	P
USGS	03335500	2016-02-23 00:30	EST	3310	P
USGS	03335500	2016-02-23 00:45	EST	3310	P
USGS	03335500	2016-02-23 01:00	EST	3310	P
USGS	03335500	2016-02-23 01:15	EST	3300	P
USGS	03335500	2016-02-23 01:30	EST	3310	P
USGS	03335500	2016-02-23 01:45	EST	3310	P
USGS	03335500	2016-02-23 02:00	EST	3310	P
USGS	03335500	2016-02-23 02:15	EST	3300	P
USGS	03335500	2016-02-23 02:30	EST	3310	P
USGS	03335500	2016-02-23 02:45	EST	3310	P
USGS	03335500	2016-02-23 03:00	EST	3310	P
USGS	03335500	2016-02-23 03:15	EST	3300	P
USGS	03335500	2016-02-23 03:30	EST	3300	P
USGS	03335500	2016-02-23 03:45	EST	3280	P
USGS	03335500	2016-02-23 04:00	EST	3300	P
USGS	03335500	2016-02-23 04:15	EST	3300	P
USGS	03335500	2016-02-23 04:30	EST	3300	P
USGS	03335500	2016-02-23 04:45	EST	3300	P
USGS	03335500	2016-02-23 05:00	EST	3300	P
USGS	03335500	2016-02-23 05:15	EST	3300	P
USGS	03335500	2016-02-23 05:30	EST	3280	P
USGS	03335500	2016-02-23 05:45	EST	3300	P
USGS	03335500	2016-02-23 06:00	EST	3280	P
USGS	03335500	2016-02-23 06:15	EST	3280	P
USGS	03335500	2016-02-23 06:30	EST	3300	P
USGS	03335500	2016-02-23 06:45	EST	3280	P
USGS	03335500	2016-02-23 07:00	EST	3300	P
USGS	03335500	2016-02-23 07:15	EST	3280	P
USGS	03335500	2016-02-23 07:30	EST	3270	P
USGS	03335500	2016-02-23 07:45	EST	3280	P
USGS	03335500	2016-02-23 08:00	EST	3270	P
USGS	03335500	2016-02-23 08:15	EST	3270	P
USGS	03335500	2016-02-23 08:30	EST	3270	P
USGS	03335500	2016-02-23 08:45	EST	3240	P
USGS	03335500	2016-02-23 09:00	EST	3260	P
USGS	03335500	2016-02-23 09:15	EST	3230	P
USGS	03335500	2016-02-23 09:30	EST	3230	P
USGS	03335500	2016-02-23 09:45	EST	3220	P
USGS	03335500	2016-02-23 10:00	EST	3210	P
USGS	03335500	2016-02-23 10:15	EST	3210	P
USGS	03335500	2016-02-23 10:30	EST	3180	P
USGS	03335500	2016-02-23 10:45	EST	3170	P
USGS	03335500	2016-02-23 11:00	EST	3160	P
USGS	03335500	2016-02-23 11:15	EST	3160	P
USGS	03335500	2016-02-23 11:30	EST	3130	P
USGS	03335500	2016-02-23 11:45	EST	3070	P
USGS	03335500	2016-02-23 12:00	EST	3030	P
USGS	03335500	2016-02-23 12:15	EST	3090	P
USGS	03335500	2016-02-23 12:30	EST	3030	P
USGS	03335500	2016-02-23 12:45	EST	3080	P
USGS	03335500	2016-02-23 13:00	EST	2980	P
USGS	03335500	2016-02-23 13:15	EST	2970	P
USGS	03335500	2016-02-23 13:30	EST	3040	P
USGS	03335500	2016-02-23 13:45	EST	3020	P
USGS	03335500	2016-02-23 14:00	EST	2990	P
USGS	03335500	2016-02-23 14:15	EST	2930	P
USGS	03335500	2016-02-23 14:30	EST	2950	P
USGS	03335500	2016-02-23 14:45	EST	2970	P
USGS	03335500	2016-02-23 15:00	EST	2930	P
USGS	03335500	2016-02-23 15:15	EST	2950	P
USGS	03335500	2016-02-23 15:30	EST	2890	P
USGS	03335500	2016-02-23 15:45	EST	2950	P
USGS	03335500	2016-02-23 16:00	EST	2880	P
USGS	03335500	2016-02-23 16:15	EST	2900	P
USGS	03335500	2016-02-23 16:30	EST	2950	P
USGS	03335500	2016-02-23 16:45	EST	2930	P
USGS	03335500	2016-02-23 17:00	EST	2900	P
USGS	03335500	2016-02-23 17:15	EST	2930	P
USGS	03335500	2016-02-23 17:30	EST	2890	P
USGS	03335500	2016-02-23 17:45	EST	2890	P
USGS	03335500	2016-02-23 18:00	EST	2920	P
USGS	03335500	2016-02-23 18:15	EST	2900	P
USGS	03335500	2016-02-23 18:30	EST	2920	P
USGS	03335500	2016-02-23 18:45	EST	2930	P
USGS	03335500	2016-02-23 19:00	EST	2940	P
USGS	03335500	2016-02-23 19:15	EST	2930	P
USGS	03335500	2016-02-23 19:30	EST	2950	P
USGS	03335500	2016-02-23 19:45	EST	2970	P
USGS	03335500	2016-02-23 20:00	EST	2980	P
USGS	03335500	2016-02-23 20:15	EST	2980	P
USGS	03335500	2016-02-23 20:30	EST	2990	P
USGS	03335500	2016-02-23 20:45	EST	3020	P
USGS	03335500	2016-02-23 21:00	EST	3000	P
USGS	03335500	2016-02-23 21:15	EST	3020	P
USGS	03335500	2016-02-23 21:30	EST	2980	P
USGS	03335500	2016-02-23 21:45	EST	2950	P
USGS	03335500	2016-02-23 22:00	EST	3000	P
USGS	03335500	2016-02-23 22:15	EST	3020	P
USGS	03335500	2016-02-23 22:30	EST	3000	P
USGS	03335500	2016-02-23 22:45	EST	3030	P
USGS	03335500	2016-02-23 23:00	EST	3040	P
USGS	03335500	2016-02-23 23:15	EST	3040	P
USGS	03335500	2016-02-23 23:30	EST	3030	P
USGS	03335500	2016-02-23 23:45	EST	3080	P
USGS	03335500	2016-02-24 00:00	EST	3130	P
USGS	03335500	2016-02-24 00:15	EST	3090	P
USGS	03335500	2016-02-24 00:30	EST	3100	P
USGS	03335500	2016-02-24 00:45	EST	3130	P
USGS	03335500	2016-02-24 01:00	EST	3130	P
USGS	03335500	2016-02-24 01:15	EST	3160	P
USGS	03335500	2016-02-24 01:30	EST	3180	P
USGS	03335500	2016-02-24 01:45	EST	3190	P
USGS	03335500	2016-02-24 02:00	EST	3210	P
USGS	03335500	2016-02-24 02:15	EST	3210	P
USGS	03335500	2016-02-24 02:30	EST	3240	P
USGS	03335500	2016-02-24 02:45	EST	3260	P
USGS	03335500	2016-02-24 03:00	EST	3240	P
USGS	03335500	2016-02-24 03:15	EST	3310	P
USGS	03335500	2016-02-24 03:30	EST	3300	P
USGS	03335500	2016-02-24 03:45	EST	3260	P
USGS	03335500	2016-02-24 04:00	EST	3300	P
USGS	03335500	2016-02-24 04:15	EST	3310	P
USGS	03335500	2016-02-24 04:30	EST	3310	P
USGS	03335500	2016-02-24 04:45	EST	3310	P
USGS	03335500	2016-02-24 05:00	EST	3320	P
USGS	03335500	2016-02-24 05:15	EST	3340	P
USGS	03335500	2016-02-24 05:30	EST	3360	P
USGS	03335500	2016-02-24 05:45	EST	3360	P
USGS	03335500	2016-02-24 06:00	EST	3360	P
USGS	03335500	2016-02-24 06:15	EST	3370	P
USGS	03335500	2016-02-24 06:30	EST	3370	P
USGS	03335500	2016-02-24 06:45	EST	3370	P
USGS	03335500	2016-02-24 07:00	EST	3390	P
USGS	03335500	2016-02-24 07:15	EST	3410	P
USGS	03335500	2016-02-24 07:30	EST	3400	P
USGS	03335500	2016-02-24 07:45	EST	3410	P
USGS	03335500	2016-02-24 08:00	EST	3410	P
USGS	03335500	2016-02-24 08:15	EST	3400	P
USGS	03335500	2016-02-24 08:30	EST	3390	P
USGS	03335500	2016-02-24 08:45	EST	3440	P
USGS	03335500	2016-02-24 09:00	EST	3400	P
USGS	03335500	2016-02-24 09:15	EST	3370	P
USGS	03335500	2016-02-24 09:30	EST	3370	P
USGS	03335500	2016-02-24 09:45	EST	3390	P
USGS	03335500	2016-02-24 10:00	EST	3390	P
USGS	03335500	2016-02-24 10:15	EST	3370	P
USGS	03335500	2016-02-24 10:30	EST	3370	P
USGS	03335500	2016-02-24 10:45	EST	3390	P
USGS	03335500	2016-02-24 11:00	EST	3370	P
USGS	03335500	2016-02-24 11:15	EST	3350	P
USGS	03335500	2016-02-24 11:30	EST	3370	P
USGS	03335500	2016-02-24 11:45	EST	3370	P
USGS	03335500	2016-02-24 12:00	EST	3370	P
USGS	03335500	2016-02-24 12:15	EST	3390	P
USGS	03335500	2016-02-24 12:30	EST	3340	P
USGS	03335500	2016-02-24 12:45	EST	3350	P
USGS	03335500	2016-02-24 13:00	EST	3340	P
USGS	03335500	2016-02-24 13:15	EST	3360	P
USGS	03335500	2016-02-24 13:30	EST	3360	P
USGS	03335500	2016-02-24 13:45	EST	3360	P
USGS	03335500	2016-02-24 14:00	EST	3390	P
USGS	03335500	2016-02-24 14:15	EST	3350	P
USGS	03335500	2016-02-24 14:30	EST	3360	P
USGS	03335500	2016-02-24 14:45	EST	3350	P
USGS	03335500	2016-02-24 15:00	EST	3360	P
USGS	03335500	2016-02-24 15:15	EST	3360	P
USGS	03335500	2016-02-24 15:30	EST	3340	P
USGS	03335500	2016-02-24 15:45	EST	3390	P
USGS	03335500	2016-02-24 16:00	EST	3360	P
USGS	03335500	2016-02-24 16:15	EST	3340	P
USGS	03335500	2016-02-24 16:30	EST	3360	P
USGS	03335500	2016-02-24 16:45	EST	3370	P
USGS	03335500	2016-02-24 17:00	EST	3400	P
USGS	03335500	2016-02-24 17:15	EST	3390	P
USGS	03335500	2016-02-24 17:30	EST	3440	P
USGS	03335500	2016-02-24 17:45	EST	3470	P
USGS	03335500	2016-02-24 18:00	EST	3480	P
USGS	03335500	2016-02-24 18:15	EST	3470	P
USGS	03335500	2016-02-24 18:30	EST	3480	P
USGS	03335500	2016-02-24 18:45	EST	3510	P
USGS	03335500	2016-02-24 19:00	EST	3520	P
USGS	03335500	2016-02-24 19:15	EST	3560	P
USGS	03335500	2016-02-24 19:30	EST	3590	P
USGS	03335500	2016-02-24 19:45	EST	3640	P
USGS	03335500	2016-02-24 20:00	EST	3640	P
USGS	03335500	2016-02-24 20:15	EST	3720	P
USGS	03335500	2016-02-24 20:30	EST	3730	P
USGS	03335500	2016-02-24 20:45	EST	3760	P
USGS	03335500	2016-02-24 21:00	EST	3810	P
USGS	03335500	2016-02-24 21:15	EST	3840	P
USGS	03335500	2016-02-24 21:30	EST	3870	P
USGS	03335500	2016-02-24 21:45	EST	3880	P
USGS	03335500	2016-02-24 22:00	EST	3920	P
USGS	03335500	2016-02-24 22:15	EST	3920	P
USGS	03335500	2016-02-24 22:30	EST	3980	P
USGS	03335500	2016-02-24 22:45	EST	4020	P
USGS	03335500	2016-02-24 23:00	EST	4030	P
USGS	03335500	2016-02-24 23:15	EST	4080	P
USGS	03335500	2016-02-24 23:30	EST	4080	P
USGS	03335500	2016-02-24 23:45	EST	4120	P
USGS	03335500	2016-02-25 00:00	EST	4130	P
USGS	03335500	2016-02-25 00:15	EST	4130	P
USGS	03335500	2016-02-25 00:30	EST	4130	P
USGS	03335500	2016-02-25 00:45	EST	4170	P
USGS	03335500	2016-02-25 01:00	EST	4130	P
USGS	03335500	2016-02-25 01:15	EST	4130	P
USGS	03335500	2016-02-25 01:30	EST	4130	P
USGS	03335500	2016-02-25 01:45	EST	4190	P
USGS	03335500	2016-02-25 02:00	EST	4190	P
USGS	03335500	2016-02-25 02:15	EST	4230	P
USGS	03335500	2016-02-25 02:30	EST	4210	P
USGS	03335500	2016-02-25 02:45	EST	4190	P
USGS	03335500	2016-02-25 03:00	EST	4160	P
USGS	03335500	2016-02-25 03:15	EST	4130	P
USGS	03335500	2016-02-25 03:30	EST	4190	P
USGS	03335500	2016-02-25 03:45	EST	4100	P
USGS	03335500	2016-02-25 04:00	EST	4140	P
USGS	03335500	2016-02-25 04:15	EST	4120	P
USGS	03335500	2016-02-25 04:30	EST	4090	P
USGS	03335500	2016-02-25 04:45	EST	4050	P
USGS	03335500	2016-02-25 05:00	EST	4010	P
USGS	03335500	2016-02-25 05:15	EST	4030	P
USGS	03335500	2016-02-25 05:30	EST	3960	P
USGS	03335500	2016-02-25 05:45	EST	4010	P
USGS	03335500	2016-02-25 06:00	EST	4010	P
USGS	03335500	2016-02-25 06:15	EST	3980	P
USGS	03335500	2016-02-25 06:30	EST	3910	P
USGS	03335500	2016-02-25 06:45	EST	3940	P
USGS	03335500	2016-02-25 07:00	EST	3980	P
USGS	03335500	2016-02-25 07:15	EST	3980	P
USGS	03335500	2016-02-25 07:30	EST	3960	P
USGS	03335500	2016-02-25 07:45	EST	3980	P
USGS	03335500	2016-02-25 08:00	EST	3960	P
USGS	03335500	2016-02-25 08:15	EST	3960	P
USGS	03335500	2016-02-25 08:30	EST	3960	P
USGS	03335500	2016-02-25 08:45	EST	3950	P
USGS	03335500	2016-02-25 09:00	EST	3950	P
USGS	03335500	2016-02-25 09:15	EST	3950	P
USGS	03335500	2016-02-25 09:30	EST	3910	P
USGS	03335500	2016-02-25 09:45	EST	3870	P
USGS	03335500	2016-02-25 10:00	EST	3850	P
USGS	03335500	2016-02-25 10:15	EST	3920	P
USGS	03335500	2016-02-25 10:30	EST	3880	P
USGS	03335500	2016-02-25 10:45	EST	3910	P
USGS	03335500	2016-02-25 11:00	EST	3900	P
USGS	03335500	2016-02-25 11:15	EST	3870	P
USGS	03335500	2016-02-25 11:30	EST	3940	P
USGS	03335500	2016-02-25 11:45	EST	3940	P
USGS	03335500	2016-02-25 12:00	EST	3920	P
USGS	03335500	2016-02-25 12:15	EST	4010	P
USGS	03335500	2016-02-25 12:30	EST	4050	P
USGS	03335500	2016-02-25 12:45	EST	4050	P
USGS	03335500	2016-02-25 13:00	EST	4080	P
USGS	03335500	2016-02-25 13:15	EST	3960	P
USGS	03335500	2016-02-25 13:30	EST	4020	P
USGS	03335500	2016-02-25 13:45	EST	4030	P
USGS	03335500	2016-02-25 14:00	EST	4120	P
USGS	03335500	2016-02-25 14:15	EST	4140	P
USGS	03335500	2016-02-25 14:30	EST	4210	P
USGS	03335500	2016-02-25 14:45	EST	4260	P
USGS	03335500	2016-02-25 15:00	EST	4300	P
USGS	03335500	2016-02-25 15:15	EST	4260	P
USGS	03335500	2016-02-25 15:30	EST	4340	P
USGS	03335500	2016-02-25 15:45	EST	4410	P
USGS	03335500	2016-02-25 16:00	EST	4440	P
USGS	03335500	2016-02-25 16:15	EST	4480	P
USGS	03335500	2016-02-25 16:30	EST	4530	P
USGS	03335500	2016-02-25 16:45	EST	4540	P
USGS	03335500	2016-02-25 17:00	EST	4590	P
USGS	03335500	2016-02-25 17:15	EST	4640	P
USGS	03335500	2016-02-25 17:30	EST	4690	P
USGS	03335500	2016-02-25 17:45	EST	4730	P
USGS	03335500	2016-02-25 18:00	EST	4760	P
USGS	03335500	2016-02-25 18:15	EST	4820	P
USGS	03335500	2016-02-25 18:30	EST	4850	P
USGS	03335500	2016-02-25 18:45	EST	4890	P
USGS	03335500	2016-02-25 19:00	EST	4920	P
USGS	03335500	2016-02-25 19:15	EST	4970	P
USGS	03335500	2016-02-25 19:30	EST	5010	P
USGS	03335500	2016-02-25 19:45	EST	5060	P
USGS	03335500	2016-02-25 20:00	EST	5090	P
USGS	03335500	2016-02-25 20:15	EST	5130	P
USGS	03335500	2016-02-25 20:30	EST	5160	P
USGS	03335500	2016-02-25 20:45	EST	5210	P
USGS	03335500	2016-02-25 21:00	EST	5250	P
USGS	03335500	2016-02-25 21:15	EST	5280	P
USGS	03335500	2016-02-25 21:30	EST	5330	P
USGS	03335500	2016-02-25 21:45	EST	5370	P
USGS	03335500	2016-02-25 22:00	EST	5420	P
USGS	03335500	2016-02-25 22:15	EST	5470	P
USGS	03335500	2016-02-25 22:30	EST	5510	P
USGS	03335500	2016-02-25 22:45	EST	5540	P
USGS	03335500	2016-02-25 23:00	EST	5590	P
USGS	03335500	2016-02-25 23:15	EST	5620	P
USGS	03335500	2016-02-25 23:30	EST	5680	P
USGS	03335500	2016-02-25 23:45	EST	5710	P
USGS	03335500	2016-02-26 00:00	EST	5780	P
USGS	03335500	2016-02-26 00:15	EST	5810	P
USGS	03335500	2016-02-26 00:30	EST	5860	P
USGS	03335500	2016-02-26 00:45	EST	5900	P
USGS	03335500	2016-02-26 01:00	EST	5950	P
USGS	03335500	2016-02-26 01:15	EST	6000	P
USGS	03335500	2016-02-26 01:30	EST	6060	P
USGS	03335500	2016-02-26 01:45	EST	6110	P
USGS	03335500	2016-02-26 02:00	EST	6140	P
USGS	03335500	2016-02-26 02:15	EST	6210	P
USGS	03335500	2016-02-26 02:30	EST	6250	P
USGS	03335500	2016-02-26 02:45	EST	6320	P
USGS	03335500	2016-02-26 03:00	EST	6370	P
USGS	03335500	2016-02-26 03:15	EST	6430	P
USGS	03335500	2016-02-26 03:30	EST	6500	P
USGS	03335500	2016-02-26 03:45	EST	6550	P
USGS	03335500	2016-02-26 04:00	EST	6610	P
USGS	03335500	2016-02-26 04:15	EST	6680	P
USGS	03335500	2016-02-26 04:30	EST	6760	P
USGS	03335500	2016-02-26 04:45	EST	6840	P
USGS	03335500	2016-02-26 05:00	EST	6910	P
USGS	03335500	2016-02-26 05:15	EST	7010	P
USGS	03335500	2016-02-26 05:30	EST	7090	P
USGS	03335500	2016-02-26 05:45	EST	7190	P
USGS	03335500	2016-02-26 06:00	EST	7310	P
USGS	03335500	2016-02-26 06:15	EST	7410	P
USGS	03335500	2016-02-26 06:30	EST	7520	P
USGS	03335500	2016-02-26 06:45	EST	7640	P
USGS	03335500	2016-02-26 07:00	EST	7790	P
USGS	03335500	2016-02-26 07:15	EST	7910	P
